datadate,reward
20200407,-354.96863868134096
20200408,-215.9299151878804
20200409,0.0
20200413,0.0
20200414,0.0
20200415,0.0
20200416,0.0
20200417,0.0
20200420,0.0
20200421,0.0
20200422,0.0
20200423,0.0
20200424,0.0
20200427,0.0
20200428,0.0
20200429,0.0
20200430,0.0
20200501,0.0
20200504,0.0
20200505,0.0
20200506,0.0
20200507,0.0
20200508,0.0
20200511,0.0
20200512,0.0
20200513,0.0
20200514,0.0
20200515,0.0
20200518,0.0
20200519,0.0
20200520,0.0
20200521,0.0
20200522,-72.37743639713153
20200526,5739.748502662871
20200527,11243.49888561247
20200528,-3290.6498842809815
20200529,954.719751251163
20200601,2047.9353595620487
20200602,9665.72990108491
20200603,19046.3456744079
20200604,-3305.712429111358
20200605,34840.06701757037
20200608,17747.51548214932
20200609,-13994.198366260622
20200610,-16927.62244947441
20200611,-89538.78201763146
20200612,27059.370655887527
20200615,6445.501037708251
20200616,21717.254387996858
20200617,-1173.9838386019692
20200618,0.0
20200619,0.0
20200622,0.0
20200623,0.0
20200624,0.0
20200625,0.0
20200626,0.0
20200629,0.0
20200630,0.0
20200701,0.0
20200702,0.0
20200706,0.0
